,index2000,Player,Tm_2000,Pos,Age_2000,G_2000,GS_2000,Tgt_2000,Rec_2000,PassingYds_2000,PassingTD_2000,PassingAtt_2000,RushingYds_2000,RusingTD_2000,RushingAtt_2000,RecevingYds_2000,RecevingTD_2000,FantasyPoints_2000,Int_2000,Fumbeles_2000,FumblesLost_2000,Index_2001,Tm_2001,Age_2001,G_2001,GS_2001,Tgt_2001,Rec_2001,Passingyds_2001,PassingTD_2001,PassingAtt_2001,RushingYds_2001,RushingTD_2001,RushingAtt_2001,ReceivingYds_2001,ReceivingTD_2001,FantasyPoints_2001,Int_2001,Fumbles_2001,FumblesLost_2001,Index_2002,Tm_2002,Age_2002,G_2002,GS_2002,Tgt_2002,Rec_2002,PassingYds_2002,PassingTD_2002,PassingAtt_2002,Rushingyds_2002,RushingTD_2002,RushingAtt_2002,ReceivingYds_2002,ReceivingTD_2002,FantasyPoints_2002,Int_2002,Fumbles_2002,FumblesLost_2002,index2003,Tm_2003,Age_2003,G_2003,GS_2003,Tgt_2003,Rec_2003,PassingYds_2003,PassingTD_2003,PassingAtt_2003,RushingYds_2003,RusingTD_2003,RushingAtt_2003,RecevingYds_2003,RecevingTD_2003,FantasyPoints_2003,Int_2003,Fumbeles_2003,FumblesLost_2003,Index_2004,Tm_2004,Age_2004,G_2004,GS_2004,Tgt_2004,Rec_2004,Passingyds_2004,PassingTD_2004,PassingAtt_2004,RushingYds_2004,RushingTD_2004,RushingAtt_2004,ReceivingYds_2004,ReceivingTD_2004,FantasyPoints_2004,Int_2004,Fumbles_2004,FumblesLost_2004,Index_2005,Tm_2005,Age_2005,G_2005,GS_2005,Tgt_2005,Rec_2005,PassingYds_2005,PassingTD_2005,PassingAtt_2005,Rushingyds_2005,RushingTD_2005,RushingAtt_2005,ReceivingYds_2005,ReceivingTD_2005,FantasyPoints_2005,Int_2005,Fumbles_2005,FumblesLost_2005
980,,Justin Fargas,,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.0,OAK,23.0,10.0,1.0,3.0,2.0,0.0,0.0,0.0,203.0,0.0,40.0,2.0,0.0,20.5,0.0,1.0,1.0,281.0,OAK,24.0,12.0,0.0,14.0,11.0,0.0,0.0,0.0,126.0,1.0,35.0,68.0,0.0,34.4,0.0,1.0,1.0,430.0,OAK,25.0,14.0,0.0,5.0,1.0,0.0,0.0,0.0,28.0,0.0,5.0,9.0,0.0,4.699999999999998,0.0,0.0,0.0
981,,David Tyree,,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,NYG,23.0,16.0,3.0,31.0,16.0,0.0,0.0,0.0,-9.0,0.0,1.0,211.0,0.0,36.2,0.0,0.0,0.0,297.0,NYG,24.0,16.0,1.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,1.0,31.5,0.0,0.0,0.0,361.0,NYG,25.0,13.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,1.0,14.2,0.0,1.0,1.0
982,,Mike Furrey,,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.0,STL,26.0,13.0,0.0,33.0,20.0,0.0,0.0,0.0,5.0,0.0,3.0,189.0,0.0,39.4,0.0,3.0,0.0,492.0,STL,27.0,8.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
983,,Teyo Johnson,,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.0,OAK,22.0,16.0,5.0,22.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,1.0,32.8,0.0,0.0,0.0,284.0,OAK,23.0,8.0,1.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,2.0,34.1,0.0,0.0,0.0,445.0,ARI,24.0,6.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,5.9,0.0,0.0,0.0
984,,Justin Peelle,,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.0,SDG,24.0,15.0,9.0,25.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,1.0,35.3,0.0,0.0,0.0,307.0,SDG,25.0,16.0,4.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,2.0,28.4,0.0,1.0,1.0,369.0,SDG,26.0,16.0,4.0,20.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,20.8,0.0,0.0,0.0
985,,Keith Heinrich,,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.0,CLE,24.0,7.0,3.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,2.0,26.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,,Rob Konrad,,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.0,MIA,27.0,14.0,12.0,19.0,16.0,0.0,0.0,0.0,17.0,0.0,4.0,166.0,0.0,34.300000000000004,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,,Visanthe Shiancoe,,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.0,NYG,23.0,16.0,7.0,23.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,2.0,27.6,0.0,0.0,0.0,385.0,NYG,24.0,16.0,7.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,13.5,0.0,0.0,0.0,379.0,NYG,25.0,16.0,5.0,17.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,17.1,0.0,0.0,0.0
988,,Aaron Walker,,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,SFO,23.0,16.0,2.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,1.0,25.6,0.0,0.0,0.0,366.0,SFO,24.0,16.0,4.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,21.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
989,,Cortez Hankton,,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.0,JAX,22.0,16.0,0.0,41.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,33.6,0.0,0.0,0.0,303.0,JAX,23.0,12.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,2.0,29.1,0.0,0.0,0.0,461.0,JAX,24.0,6.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,4.5,0.0,0.0,0.0
990,,Donald Lee,,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.0,MIA,23.0,16.0,5.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,1.0,24.0,0.0,0.0,0.0,324.0,MIA,24.0,16.0,10.0,20.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,1.0,26.0,0.0,2.0,2.0,229.0,GNB,25.0,15.0,5.0,55.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,2.0,74.4,0.0,0.0,0.0
991,,Darnell Sanders,,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.0,CLE,24.0,16.0,12.0,21.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,1.0,28.5,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,,Jonathan Carter,,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.0,NYJ,24.0,9.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,1.0,19.3,0.0,0.0,0.0,292.0,NYJ,25.0,13.0,1.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,1.0,31.3,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
993,,Larry Johnson,,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.0,KAN,24.0,6.0,0.0,3.0,1.0,0.0,0.0,0.0,85.0,1.0,20.0,2.0,0.0,15.7,0.0,0.0,0.0,92.0,KAN,25.0,10.0,3.0,29.0,22.0,0.0,0.0,0.0,581.0,9.0,120.0,278.0,2.0,173.9,0.0,0.0,0.0,1.0,KAN,26.0,16.0,9.0,49.0,33.0,0.0,0.0,0.0,1750.0,20.0,336.0,343.0,1.0,360.3,0.0,5.0,4.0
994,,Musa Smith,,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.0,BAL,21.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,2.0,9.0,0.0,0.0,15.1,0.0,1.0,0.0,397.0,BAL,22.0,9.0,0.0,4.0,2.0,0.0,0.0,0.0,48.0,0.0,12.0,31.0,0.0,9.9,0.0,0.0,0.0,501.0,BAL,23.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.5,0.0,0.0,0.0
995,,Bobby Wade,,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.0,CHI,22.0,12.0,1.0,18.0,12.0,0.0,0.0,0.0,14.0,0.0,5.0,137.0,0.0,27.1,0.0,1.0,0.0,182.0,CHI,23.0,16.0,14.0,89.0,42.0,0.0,0.0,0.0,76.0,0.0,12.0,481.0,0.0,95.7,0.0,2.0,1.0,354.0,2TM,24.0,14.0,1.0,29.0,14.0,0.0,0.0,0.0,1.0,0.0,1.0,120.0,0.0,18.1,0.0,10.0,4.0
996,,Derick Armstrong,,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.0,HOU,24.0,8.0,1.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,1.0,20.5,0.0,0.0,0.0,205.0,HOU,25.0,14.0,1.0,39.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,1.0,76.5,0.0,0.0,0.0,350.0,HOU,26.0,13.0,3.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,20.5,0.0,0.0,0.0
997,,Cam Cleeland,,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.0,STL,28.0,16.0,10.0,16.0,10.0,0.0,0.0,0.0,-5.0,0.0,2.0,145.0,0.0,24.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,,Artose Pinner,,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.0,DET,25.0,3.0,2.0,7.0,5.0,0.0,0.0,0.0,99.0,0.0,39.0,40.0,0.0,18.9,0.0,0.0,0.0,241.0,DET,26.0,9.0,2.0,11.0,11.0,0.0,0.0,0.0,174.0,2.0,57.0,72.0,0.0,47.6,0.0,0.0,0.0,156.0,DET,27.0,16.0,2.0,25.0,21.0,0.0,0.0,0.0,349.0,3.0,106.0,181.0,0.0,92.0,0.0,0.0,0.0
999,,Jamal Robertson,,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.0,SFO,26.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,136.0,0.0,32.0,0.0,0.0,13.6,0.0,0.0,0.0,326.0,2TM,27.0,12.0,0.0,5.0,4.0,0.0,0.0,0.0,71.0,1.0,16.0,34.0,0.0,16.5,0.0,3.0,2.0,370.0,CAR,28.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,41.0,1.0,14.0,0.0,0.0,10.1,0.0,1.0,0.0
1000,,David Allen,,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.0,JAX,25.0,14.0,0.0,7.0,6.0,0.0,0.0,0.0,8.0,0.0,4.0,60.0,1.0,18.8,0.0,2.0,0.0,483.0,JAX,26.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.8,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,
1001,,Steve Bush,,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.0,ARI,29.0,16.0,4.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,1.0,24.1,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,,Tony Hollings,,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.0,HOU,22.0,14.0,1.0,6.0,2.0,0.0,0.0,0.0,102.0,0.0,38.0,25.0,0.0,10.7,0.0,2.0,2.0,381.0,HOU,23.0,7.0,0.0,7.0,5.0,0.0,0.0,0.0,47.0,0.0,11.0,46.0,0.0,14.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1003,,Kurt Kittner,,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.0,ATL,23.0,7.0,4.0,0.0,0.0,391.0,2.0,114.0,13.0,0.0,8.0,0.0,0.0,12.94,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,,Erik Bickerstaff,,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.0,DAL,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,1.0,19.0,0.0,0.0,11.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,,Dondre Gilliam,,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.0,SDG,26.0,5.0,1.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,15.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,,Taylor Jacobs,,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.0,WAS,22.0,8.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1.0,12.7,0.0,0.0,0.0,311.0,WAS,23.0,15.0,4.0,27.0,16.0,0.0,0.0,0.0,-6.0,0.0,1.0,178.0,0.0,33.2,0.0,0.0,0.0,368.0,WAS,24.0,15.0,3.0,25.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,21.0,0.0,0.0,0.0
1007,,Greg Lewis,,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.0,PHI,23.0,11.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,15.5,0.0,0.0,0.0,304.0,PHI,24.0,16.0,3.0,37.0,17.0,0.0,0.0,0.0,16.0,0.0,4.0,183.0,0.0,36.9,0.0,0.0,0.0,175.0,PHI,25.0,16.0,16.0,105.0,48.0,0.0,0.0,0.0,13.0,0.0,2.0,561.0,1.0,111.4,0.0,0.0,0.0
1008,,Aaron Moorehead,,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.0,IND,23.0,7.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,17.1,0.0,1.0,0.0,495.0,IND,24.0,7.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.7,0.0,0.0,0.0,391.0,IND,25.0,2.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,14.5,0.0,0.0,0.0
1009,,John Avery,,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.0,MIN,27.0,6.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,1.0,10.4,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,,Woodrow Dantzler,,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.0,ATL,24.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,1.0,8.0,0.0,0.0,8.1,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,,Will Heller,,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.0,TAM,22.0,9.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,9.5,0.0,0.0,0.0,332.0,TAM,23.0,10.0,2.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,1.0,27.8,0.0,1.0,0.0,411.0,MIA,24.0,7.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.1,0.0,0.0,0.0
1012,,Jabari Holloway,,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.0,HOU,25.0,15.0,9.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,16.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,,Dave Ragone,,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.0,HOU,24.0,2.0,2.0,1.0,1.0,135.0,0.0,40.0,51.0,0.0,6.0,-5.0,0.0,7.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,,Clarence Coleman,,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.0,BUF,23.0,14.0,0.0,17.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,14.9,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,,Shaun McDonald,,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.0,STL,22.0,8.0,1.0,21.0,10.0,0.0,0.0,0.0,7.0,0.0,2.0,62.0,0.0,16.9,0.0,1.0,0.0,153.0,STL,23.0,16.0,0.0,68.0,37.0,0.0,0.0,0.0,0.0,0.0,4.0,494.0,3.0,100.4,0.0,4.0,2.0,196.0,STL,24.0,16.0,2.0,74.0,46.0,0.0,0.0,0.0,7.0,0.0,1.0,523.0,0.0,99.0,0.0,1.0,0.0
1016,,Jimmy Redmond,,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.0,JAX,26.0,12.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,9.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,,Jerramy Stevens,,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,SEA,24.0,16.0,3.0,19.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,13.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,,Avon Cobourne,,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.0,DET,24.0,7.0,0.0,9.0,4.0,0.0,0.0,0.0,27.0,0.0,10.0,30.0,0.0,9.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,,Ryan Neufeld,,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.0,BUF,28.0,16.0,1.0,5.0,3.0,0.0,0.0,0.0,14.0,0.0,1.0,41.0,0.0,8.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,,Kendall Newson,,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.0,MIA,23.0,6.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,5.5,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,,David Kircus,,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.0,DET,23.0,5.0,2.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,8.3,0.0,0.0,0.0,354.0,DET,24.0,7.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,1.0,15.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1022,,Robert Royal,,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,WAS,24.0,6.0,6.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,9.8,0.0,1.0,0.0,262.0,WAS,25.0,14.0,9.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4.0,39.0,0.0,0.0,0.0,313.0,WAS,26.0,15.0,14.0,35.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,1.0,37.1,0.0,0.0,0.0
1023,,Zuriel Smith,,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.0,DAL,23.0,9.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,5.6,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,,Sam Aiken,,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.0,BUF,23.0,5.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,6.5,0.0,0.0,0.0,334.0,BUF,24.0,16.0,0.0,18.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,25.8,0.0,0.0,0.0,404.0,BUF,25.0,16.0,2.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9.7,0.0,0.0,0.0
1025,,Moran Norris,,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.0,HOU,25.0,16.0,9.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,11.0,0.0,0.0,0.0,500.0,HOU,26.0,12.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,5.3,0.0,0.0,0.0,416.0,HOU,27.0,16.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,7.4,0.0,0.0,0.0
1026,,Willie Ponder,,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.0,NYG,23.0,4.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,10.5,0.0,0.0,0.0,562.0,NYG,24.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,-4.0,0.0,1.0,3.0,0.0,-1.1,0.0,1.0,1.0,564.0,NYG,25.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,-1.6,0.0,1.0,1.0
1027,,Mike Seidman,,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.0,CAR,22.0,12.0,5.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,8.5,0.0,0.0,0.0,279.0,CAR,23.0,16.0,6.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,2.0,37.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1028,,Edell Shepherd,,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.0,TAM,23.0,2.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,7.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,324.0,TAM,25.0,16.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,1.0,22.3,0.0,1.0,0.0
1029,,Ronald Curry,,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.0,OAK,24.0,16.0,2.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,0.0,8.1,0.0,1.0,0.0,113.0,OAK,25.0,12.0,3.0,70.0,50.0,0.0,0.0,1.0,-3.0,0.0,1.0,679.0,6.0,153.6,0.0,1.0,0.0,485.0,OAK,26.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,3.2,0.0,0.0,0.0
1030,,Talman Gardner,,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.0,NOR,23.0,10.0,1.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,5.9,0.0,0.0,0.0,469.0,NOR,24.0,11.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,3.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1031,,Chad Mustard,,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.0,CLE,26.0,10.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,6.9,0.0,0.0,0.0,497.0,CLE,27.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.9,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
